filename,Score,ThemeLogic,Creativity,LayoutComposition,SpacePerspective,SenseOrder,LightShadow,Color,DetailsTexture,Overall,Mood,,,,
9ac1628f64464bcbb43cfeb7e18eeca1.png,3.214,3.57,,3.43,3,3.43,3.14,3.43,3.57,3.71,2.71,,,,
98866148661d4a39b6c0c520d23ddbef.jpg,7.714,7.43,,6.71,7,7.29,7.29,6.57,7.29,7,6.86,,,,
984f095cd6e54a0e9995d9df2ad8ca0a.jpg,6.929,7.29,,6.43,7.14,7,6.86,7,7.14,6.57,6.29,,,,
975723a6c95c4a3b8be8f7e2b314cb37.png,2.333,3.17,,2.33,2.83,2.83,2.67,2.5,2.5,2.33,2.5,,,,
943c8426f8224dadaa8f845c1eac58ab.jpg,6.357,6.14,,6.14,5.86,5.86,5.71,6,5.86,5.86,5.43,,,,
93b1622619a94a7782ae2dfedd2e9243.png,3.083,3.33,,2.67,3,3,3,3,3.17,3.17,2.83,,,,
938d96f63e3d4a2ca8a260fede6bd6f3.png,3,3.57,,3,2.71,3.29,3.14,3.14,3.43,3.29,2.71,,,,
92d0c06a30274aa5b582cbd1140a54c9.jpg,6.286,6,,5.57,5.57,5.71,6.14,6.29,6.14,5.86,6.29,,,,
928cf63b2ba64fd1a6d760c25d01b8dd.jpg,6,5.86,,5.71,5.71,5.71,5.29,5.43,6.29,5.57,5.86,,,,
8e673c7db39149a2ba8c6f851b76d7cd.jpg,6.214,6.43,,5.57,5.71,6.14,6.29,6,6.14,6,5.29,,,,
8bab60f24a1d489585f6a07e53dd47a4.jpg,8.214,8.14,,7.86,8.14,8.14,8.14,8.29,7.71,8,6.57,,,,
8b788afe707f4b6aaba3e53e2210594a.png,3.667,4,,3.67,3.5,4,3.83,3.83,4,3.5,3.5,,,,
8b672f5801c04c41bc2cbbb849753da0.jpg,6.143,5.86,,5.71,5.71,6,6,6,6,6,5.14,,,,
8a18c05cff5d4b6480193728f46e0bf5.jpg,6.857,6.86,,6.71,6.43,6.86,6.86,6.71,6.86,6.86,6.43,,,,
8a14e193002244fea0cd42b5bce1eb13.jpg,6.357,6.71,,6.57,5.57,6.86,5.86,5.86,6.14,6.29,5.86,,,,
8817d0f317914a309cf7c6e497f8ff8a.jpg,6.643,6.29,,5.86,5.43,6.14,5.86,6,6.29,6.57,5.71,,,,
87501c6d5c64477ca4cb260b8506a23c.jpg,5.857,5.57,,5.29,5.29,5.29,6,5.57,6,5.71,5.57,,,,
8453c81218f74d7cbac60d3387ff6d67.jpg,6.643,7.14,,5.86,6.29,6.86,6.43,6.43,6.86,6.86,6.57,,,,
83b53bbc73484e41a38391db31373c09.png,4.417,5.5,,4.5,4.67,4.5,4,5.83,5,5,4.5,,,,
82a3fcf5cd4a45f596ad876bc4ac9214.jpg,5.714,5.71,,5.86,6,6,5.43,5.86,5.86,5.71,4.86,,,,
8009f5c6035d45749294829bf86cbca4.jpg,7.429,7.71,,6.29,6.43,6.71,6.86,6.86,6.86,6.86,6.86,,,,
7f2098550c1f4d2cab53e7f82efb32e3.png,2.833,3.5,,3.17,3.17,3,3.33,3,3,3.5,3.33,,,,
7d0b2337d2d445ee9e0d1aefe68288ca.png,4,4.71,,4.43,4.57,3.71,3.86,4.43,4,4.43,4,,,,
7937f9017ecd43f9b52063436a1b378d.jpg,7.357,6.71,,6.71,7.29,6.43,6.71,7.71,7,6.86,7.14,,,,
791d7a2a5fa5492398231e83ace10b85.jpg,6.786,6.86,,6.29,6.29,6.86,7.14,6.71,6.43,6.86,7,,,,
7673c95933e64c959ac61b5d4d5d1476.jpg,7.583,7.83,,7.33,6.83,8,6.67,7,7.67,6.83,6.83,,,,
761ff4f22417497e9aa70d41df2f27cb.jpg,7.083,7.17,,7.33,7.67,7,7,7.33,7,7.5,7,,,,
74b199a7374c4242a33a4b53631e4091.jpg,6.417,7,,7.17,6.83,7,5.83,6,6.5,6,6.33,,,,
70ceedc107624915befcc08762ce11d5.jpg,5.25,5.17,,5.83,5.5,5.67,5.83,5,5.17,5.17,5.5,,,,
7007e50941e343399af3f1e569f1951b.jpg,4.583,4.67,,4.67,4.83,4.67,4.83,4.67,5.17,5.33,4.83,,,,
6e19b06ab4a0472786df3c4ec3edb989.jpg,6.083,6.33,,6,5.83,6.17,5,4.83,6.17,5.83,5.5,,,,
6c7bc6bbe9c94b4c908c0c51dfd36bb0.jpg,5.583,6.33,,5.33,5.67,5.67,5.5,5,5.5,5.67,5.17,,,,
6be016fd828f469c93ae104c8248a8b2.jpg,5.75,6.17,,5.5,5.33,5.83,5.83,5.17,5.83,5.33,5.17,,,,
6a796fb95b9745f7b05beb73d5a71e05.png,2.75,3,,3,3.17,3.17,3.17,2.83,3.17,3.33,3,,,,
6992c2eaa30d4814af3a54e05a90cfb7.jpg,6.167,7.33,,6.17,5.5,6.33,6,6.33,6.33,6.83,5.83,,,,
6964121cfd9641b199d98e2a6be00fd4.png,3.833,5.17,,4.33,4.5,4.67,4.17,4.17,4.5,3.83,3.83,,,,
6398537575d9448294e89819b511c26b.png,2.833,3.33,,3.5,3.17,3.5,3,3,3.5,3.17,2.83,,,,
62eb8802d581443584f8dc8435fe0218.jpg,2.75,2.83,,3.17,2.83,2.83,3,2.67,3.17,3.67,3.5,,,,
627747565082457eb57c395f8752a634.jpg,6.167,5.5,,5.83,5.67,5.83,5.67,6.17,6.17,6.17,6.33,,,,
60e233ca8ffe48c3b3dc01cab093f615.jpg,6.583,6.33,,6.33,5.83,6.17,5.83,6.5,5.83,5.67,5.5,,,,
60c8d661185046fabd3cfd64d534ef75.jpg,6.417,6.5,,6,6.17,6.33,6.17,5.83,5.83,6.17,5.83,,,,
5f15fd9cb49946e3a2e1a48920ad7b98.jpg,5.5,5.67,,5.17,5.83,5.67,5.5,5.67,5.83,5.5,5.83,,,,
5a5b921efa944d07bd73a22f17151bc2.jpg,7.25,6.83,,6.5,6.5,6,7.17,7,6.67,7,6.5,,,,
59692b6443964d8382303cca1fbb2eb8.jpg,5.5,5,,5.33,5.17,5.5,4.83,5.33,5.67,5.33,4.83,,,,
58e0815c64624bd6874fd1fa4163a30f.jpg,5.417,5.5,,4.83,5.83,5,5.17,4.83,5,5.5,5.33,,,,
56bef89bb82a4b51a4b56ae2819867fc.jpg,6.583,7.17,,6.5,6.33,6,6.5,6.67,6.17,6,6.67,,,,
559a71e701694e508a0632324d1a909b.png,3.583,4.17,,3.83,4,3.83,4.17,4.17,4.5,4,4.17,,,,
558884ff9fba42f2a10c45e5cfc74444.jpg,4.833,5,,5.5,5.83,4.67,4.83,5,4.5,5.83,5.5,,,,
53fcdbac0c1845c5bf3b1f87e99a8a04.jpg,6.833,7.33,,6.67,7,7.17,6.67,6.33,6.67,6.5,7,,,,
4fbd62ef2f9445e3b476ef2a9f3e0d8a.png,4.333,5.33,,5.5,5,5.67,4.67,5,5,4.67,5.33,,,,
4e0150187a214b2da45b6a0ba8414132.jpg,6.25,6.33,,6.33,6.5,6.5,6.17,6.33,6.17,6.17,6.67,,,,
4ca631a2cf064a99a6e0825690425d31.jpg,7.5,7.33,,7.33,7.17,7.17,7,7.17,7.17,7.17,7.33,,,,
4b5183d70cfa454198372ebdcb13fbec.png,3.583,3.5,,3.67,3.33,3.67,3.67,4,3.67,3.83,3.67,,,,
48b2f395934d46ee86b39a916fa31d95.jpg,6.583,6,,6.5,6.5,6,6.67,6.67,6.5,6.67,6.5,,,,
45f6b7a3f73d493da0adad5a5fbdbef8.png,3.917,4,,3.83,3.67,4.5,4,4.33,4.17,3.83,4,,,,
459dd53c60ec457598ebf008d2fd29ee.jpg,6.333,6.33,,5.5,7,6.5,6.5,6.67,6.67,6,6.33,,,,
44c94558d5934bf6b05693332f5532d7.jpg,6.917,6.83,,6.5,6.5,6.33,7.17,6.83,7.5,6.83,6.67,,,,
426a6ee752984dc48cd4c7125de05f19.jpg,6.25,5.67,,5.83,6,5.83,6,6.5,6.5,5.83,6.17,,,,
42005b1c8fd74b18925d5ca1bb6fa54b.jpg,5.333,6.33,,6.5,5.67,6.17,6.17,6.17,6.67,6.17,6.17,,,,
3eed03330b6b46f5aa7d3199731cf6ed.jpg,7.667,6.67,,7.17,7.33,7.5,7.33,7,7,7.33,7.67,,,,
3ed6fc0fd6cd49fea3e424a89635d106.jpg,6.75,6.5,,6.83,6.33,6.67,6.83,6.83,6.67,6.17,6.83,,,,
3d9c79b7241549f6bf43c6a2ee1ad4f3.jpg,8,7.5,,7.67,7.83,7.17,7.83,7.83,7.5,7.83,7.83,,,,
39524c99ff1f4c5b92b84ab5248b5657.jpg,7.75,7,,8,7.5,7.83,8.17,8.17,8.5,8,8,,,,
38b5c0713da14ef88b09e427ab03ee77.jpg,8.167,8,,8.17,8,7.83,8.5,7.83,8.33,8.17,7.83,,,,
365d7846a4ea419e81eb0da0767f00c6.png,3.5,4,,4,3.67,3.67,3.67,3.67,3.83,3.83,3.83,,,,
2f4a334dfb234171b210ad10d67cc7cb.jpg,7.833,6.67,,7.33,7.5,7.5,8.33,7.67,8,7.5,7.17,,,,
2de866e8ab4f4753bf099412df7a5ca2.jpg,6,6.33,,6.33,5.5,6,6,6.33,6.33,6,6,,,,
2cf9f58d68334f819c5877370780e89f.jpg,7.333,7.5,,7.33,6.5,6.5,7.33,6.33,7.5,7.5,7.17,,,,
2c5fc5767ad945cdb0dd32104ab00a9d.jpg,6.167,4.83,,5,5.5,5.5,5.17,5.17,5.5,5.83,5.17,,,,
2b43bda074b3478ea3f7d7c7e76d97f2.png,3.917,4,,3.83,4.33,4.17,3.67,3.83,4,3.67,3.83,,,,
2a55637ba9014896ba8e91dcb497e67d.jpg,7.417,7.5,,7.33,7.33,6.83,6.83,6.83,7.17,7,7.33,,,,
29c938fbf6ec4d85ab4e97f69a4fdf15.jpg,5.833,5.67,,6.17,6,6,6.5,6.17,6,6.33,6.17,,,,
291b9bf6b96440b6992ec88a66797808.jpg,7.5,6.67,,6.67,5.83,6.67,7.5,6.83,7.83,6.83,7,,,,
25366b93c2f046ee8f178fc9d8a601bf.jpg,6.5,5.83,,6.83,6.5,6.17,6.83,7.17,6.5,7,6.33,,,,
240afd4518514e93be4aa6254a41e744.jpg,8.167,7.83,,8.17,7.83,7.33,7.83,8.17,8.17,8,8,,,,
22d0b7a2431541cb87cf12894736316e.jpg,6.333,6.17,,6.33,5.83,6.33,5.5,6,6.17,6.83,6.17,,,,
1fd00c41622640fb8c4f92bbd7b1dc6a.jpg,8.25,7.83,,7.5,8,7.67,8.17,8.17,7.83,8,8.17,,,,
1f30d00d649c441691c775a727e45f8f.png,3.5,4.5,,3.67,3.33,4,3.83,3.83,3.83,3.67,3.5,,,,
1f20928f803f4669902227dfd6bd1d37.jpg,6.333,6,,5.83,5.17,6.33,6.67,6.17,5.83,6.33,6.17,,,,
1f011463938948769b57a27527a1383e.jpg,8.167,8,,7.67,7.83,7.67,7.33,8.33,8.67,7.33,7.83,,,,
1be243d98486442eab190e901f0c46d4.jpg,5.583,6.17,,6.17,5.83,6,5.83,6.33,6.17,5.5,6,,,,
18e15c5acaee4345a5bc683b334e86a7.jpg,7.083,7.17,,7,7.33,7,7.33,7,7.17,7,6.83,,,,
15e09dd25d5a402eb9301469236c0201.jpg,7.75,8.17,,8,7.67,7.67,8.17,8,8.67,8,7.67,,,,
1573156f4f5041289404d23526c0c158.jpg,6.5,6.5,,6.67,6.17,6.67,6.17,6.17,6.17,7.17,6.83,,,,
14b154a95356405b8a8926cea55812c3.jpg,7.5,8.2,,8.2,7.8,7.8,7.6,7.6,7.4,7.4,7.4,,,,
10a7547d85674158945b5ef83e384856.jpg,6.6,5.8,,6.6,6.2,6.4,6.4,6.4,5.8,6,6.2,,,,
0c736c1f94ab424e9daed69cdfbc6fbf.png,3,3.2,,3.2,3,3.4,3.2,3,3.4,3.2,3,,,,
0be666e2b8ab4b87844db1de12d6e0c0.jpg,8.9,9,,9.2,9,8.6,8.8,8.8,9.2,8.6,8,,,,
0b8e37fc8acc455481dd8ae7bea7b62d.png,4.3,4.8,,4.4,4,3.8,3.8,4,5,4.2,4.4,,,,
094393004c5b4ea3a5ad880d5e75ee88.jpg,6.4,6.8,,6.8,6.6,7,6.8,6.2,6.2,7.6,6.6,,,,
09354b98bfda4403ba21f61996b1e5c7.png,3.3,3.4,,3.4,3.4,3.4,3,3.2,3.2,2.8,4,,,,
08f30d0e85c84c23bd722d9f5ad266a5.jpg,6.6,6.2,,5,5.6,6,6,6.4,6.2,6.4,6.2,,,,
06e3f329a4cd41cfb930abcb5f1c6b16.jpg,7.6,8,,7.2,7.4,6.6,6.8,8,7.2,7.4,7.4,,,,
064551f3c6e54c77927c65393dfa2b4b.jpg,7,6.8,,7,6.6,6.6,6.8,6.8,7,7,6.8,,,,
0502ee174d1243769aefd8629d704d62.jpg,8.2,8,,7.8,8.2,7.6,7.6,7.8,8,8.2,7.6,,,,
02d6d21173dd4b02a3c66a366e2e0cf0.jpg,8,7.6,,8.2,7.2,7.8,7.6,8.2,7.4,7.6,7.8,,,,
0202c6c18a2d42d19b92c42ec2c09cbc.png,3.9,4.2,,4.4,4.6,4.6,4.2,4.4,4.8,4,4.4,,,,
fecfbec6562641228097edfc0ead4582.jpg,6.714,6.29,,6.71,5.86,6,6.14,6.43,4.86,6.14,5.71,,,,
fe21cd52854b43149b4804f868d7dcfa.png,5.429,5.86,,5.71,4.86,4.29,5.14,4.86,3.86,5.14,3.86,,,,
fd4dd2fe86914dd5bf082c2d5d0cba06.jpg,7.714,7.71,,7,8,7.29,7.29,7,6.71,7.86,6.43,,,,
fbfcca4ebbc84746999c37805233a1be.png,4.375,4,,4.12,3.38,3.5,3.38,3.75,3.38,3.75,3.75,,,,
f936fa3a3e7048e08840bc35369c162c.jpg,5,5.29,,4.86,4.14,4.43,4,4.71,4.86,4.86,4.29,,,,
f7dc2278308a4ec2a466aa1956a51f64.jpg,7.714,7.57,,7.29,7.43,6.71,6.71,7,7.43,6.86,7.14,,,,
f6f9876f1b2240aa8ba3b0d49e2a6f0f.png,6.5,6.43,,6.43,6,6.29,5.71,6.43,5.29,5.86,6.14,,,,
f4e364dc81f549158c8b89d3e5ab8c0b.jpg,7.5,7,,7.57,6.71,6.71,6.43,6.57,6.14,6.43,7.14,,,,
efdd91147b9c48dc8872345935850a8d.jpg,8.643,7.71,,8.29,8.71,8.29,8.43,8.14,7.86,8.29,8,,,,
ec596c6145a84db6942e05fc1feee042.png,5.643,5.71,,5.43,5.71,5.43,5.14,5.14,5.14,5.43,5.71,,,,
ea393e79efac4ca9ac8fcc1de827d1a0.jpg,8.357,8.71,,8.57,7.71,8.57,8,7.86,8.14,8.14,7.71,,,,
e94c101ce1ec431b8f774dce4cfe728b.jpg,7.143,6.86,,6.86,6.86,6.43,6.14,6,6.57,6.71,6.86,,,,
e40454c6311845afa476a50b76854d2b.jpg,8.643,8.57,,7.86,8.14,7.86,7.57,7.71,8.14,8.14,8,,,,
e20fa2d5099d4651bc924a3e67ac12b0.png,5.286,6.14,,5.29,5.14,4.71,5,5.29,4.43,5.14,4.71,,,,
e20cc6572ee046b4b23eecc081c16ed4.jpg,7.786,7.14,,6.57,6.57,7.43,7.29,7.14,7.14,7.43,6.57,,,,
e04d993e26464de6a50bbf716d4a257c.jpg,8.143,7.43,,8.29,8,7.57,8.14,7.71,7.57,8,7.57,,,,
de4771af32754503997f859c6baeb644.png,4.571,5.71,,5.14,4.86,4.57,4.43,4.57,4.57,5.29,5.57,,,,
da3cbfd6dbfd48d7872025c80a8a0046.png,5.286,6.71,,5.29,4.86,5.43,4.86,4.57,4.14,4.86,5.14,,,,
d4579c5de8eb46128a0a799491dcc7fa.jpg,8.071,7.71,,7.86,7.57,7.86,7.14,7.57,7.57,7.29,7,,,,
d3aba1e905d84ea5b736eb40525ab784.png,5.786,6.86,,6.43,4.29,5.57,4,5.86,5.57,5.57,6.14,,,,
cfd9df33b8b241559109135e1432621c.jpg,8,7.71,,7.29,7.86,7.29,6.86,7.29,7.57,7.57,6.86,,,,
cd7bc12f5cd345e181eff6760e3e29b1.png,6.643,6.43,,6.57,5.43,5.71,5.86,6.14,5.43,6.29,6.14,,,,
ccf5301f50964c70bbc8b4ea2994e0e2.jpg,5.429,5,,5.57,5.14,5.71,5,5.43,5.29,5.71,5.43,,,,
cc3ded0322644f6aa08ebb0eae042dd7.jpg,7.929,6.43,,6.14,7,7.29,6.71,7,7.14,7.57,7.57,,,,
c89a62c112a9479bbc40a569c8eec77d.jpg,7.786,8.29,,7.43,7.57,7.29,7.14,6.57,7.14,7.29,7.14,,,,
c81366f273474a8cb38fa02d606b3784.jpg,8.286,7.86,,8,7.43,7.71,7.71,6.71,7.86,7.71,7.57,,,,
c6b161a06bde4600baa4bad41825bb0b.png,6.143,7.29,,6.71,5,6,5.14,5.71,4.86,5.57,6.86,,,,
c55b9aa78c6742c4b9a4dc8c6949971d.jpg,8.429,8.29,,7.29,7.71,8.14,7.29,7.29,7.29,7.57,7.14,,,,
c3d5a5a8d6f0448daa223510cd4723d5.jpg,7.214,7.43,,6.86,6.57,6.57,7.14,6.57,7.14,6.71,6.86,,,,
c25afe3251164e6b9792590893eda3fe.jpg,7.786,7.86,,7.14,6.43,7.57,7.14,7.29,7,7,7.43,,,,
c240336398a6451a8381591df0f6a96d.jpg,7.929,8,,6.86,7.29,7.29,6.86,7.14,7.57,7.14,7.57,,,,
c199e99fd65c4644b7aab7f558dbfa8f.jpg,7.714,7.71,,7.43,7.29,6.57,7.43,7.57,7.43,7.43,7.43,,,,
be6aa538678c46b1bc0c6b14ae1bbdd6.jpg,8.214,8.43,,8,7.57,7.86,7.57,7.43,7.43,7.71,7.29,,,,
be5a8ada98bd43449038c39cba9d110a.jpg,8.286,8.14,,7.71,7.29,7.57,6.57,7.14,7.71,7.29,7.29,,,,
bb06602b646c4362b08eb48741f059e9.jpg,7.643,7.43,,7.43,7.29,7.86,7,7,7.71,7.43,8,,,,
b755108675ff4cfd91a1f10c1ab5bad8.jpg,7.071,7.43,,6.57,6.29,6.43,6.29,6.14,6.14,6.57,6,,,,
b6a54da4cabb4cb79d7ceecace3ec8b5.jpg,7,7.43,,7.29,6.43,6,6,6.57,6.86,7,7,,,,
b60c21fff0574a70a6acc4e97e03b145.jpg,7.786,7.71,,7.71,6.86,7.43,7.71,7.43,7.57,7.29,7.14,,,,
b3f7a11b81d34ad9af4e3edc6cbbc4b2.jpg,7.786,7.29,,7.29,7,7,6.86,7,7,7.14,6.57,,,,
b0f5577822794cf09e7f3294b1e4caa8.jpg,8.5,8.71,,8.86,7.86,8.71,8.43,7.43,8.43,7.86,6.86,,,,
afafe80b74174bfb91f8f6743e5e4882.jpg,8.143,8.29,,7.86,8,8.43,7.86,7.71,7.86,8,7.86,,,,
ae45bf235f504caaa6d3f3e41cc2400e.png,6.357,6.86,,6,5.86,5.71,5.43,6.14,5.86,6.71,6,,,,
ac1a7f798366420eac797371cd656d32.jpg,7.929,8.14,,7,7.14,7.57,7.43,7,7.43,7.14,7,,,,
ab6debac1fdc40deab0ba06615b35213.png,5.5,5.43,,5.43,5,5.43,5.14,5,4.43,5,4.86,,,,
aa161004d9bf4ab0bcccf6176057a02d.png,4.714,5,,4.57,4.14,4.57,4.43,5,3.86,4.71,4.71,,,,
a9e3373480d240c485c4d950d9b1d76e.jpg,7.429,7,,7,7.14,6.71,6.57,6.71,6.86,6.57,6.86,,,,
a7800f2fb4dc4816967641d9de3c34b6.jpg,7.857,7.43,,8.14,6.71,7.71,7.57,7.57,7.29,8,7.29,,,,
a6764f7804b1437eaf08f8145c4b7166.jpg,8.071,7.86,,7.86,7.57,7.71,7.86,7.71,7.86,7.14,7.86,,,,
9d30c69303d74388b6286ba6f9b7cc4e.png,6.071,6.29,,6.43,5.71,6.29,5.71,6,5.43,6.14,5.57,,,,
9a8a35613b274b2aa7661b606990b6b0.png,4,4.33,,4,3.67,4.33,4.33,4.33,4.17,4,4,,,,
9a28b6d111c14e6bba012d51e807d8bc.jpg,6.786,7.43,,7.29,6.86,7.14,6.86,6.71,6.86,6.71,7.29,,,,
97bc3ccddc3e432e9d7c11f1a074251a.png,4.417,4.5,,4,4.17,4.33,4,4.17,4.5,4,3.83,,,,
9722852ddfaf4eecb7ca8c13d6b7de49.png,5.929,6,,5.57,5.43,5.71,5.29,5.86,5.43,5.57,5.71,,,,
9326b2b5b2c648bb9ea56b7618ebf667.jpg,7.643,6.86,,6.86,6.86,6.57,7.29,7.57,7,7.29,7.43,,,,
9288dd02b07f45d99692bc80a7674ac3.jpg,8.214,7.71,,7.29,7.43,8,7.86,7.71,7.57,7.71,7.57,,,,
9172c14d78854fa78be754b456e81b93.jpg,8.214,7.71,,7.71,7.86,7.71,7.71,7.71,7.86,8,7.43,,,,
8e2de6308c7b450595aaa69556e6eaf9.jpg,7.714,7.29,,6.71,6.86,6.86,7,7,6.57,7,7.43,,,,
8dfb1ca70804420ab258f049d7c9051d.png,5.071,5.14,,5.43,4.86,5.29,5.14,5,5.57,4.43,4.57,,,,
8c179dac43684d468d0b5db1e57ee4b7.png,5.643,6,,5.29,5.14,5.14,5.29,6.57,5.86,6,6.14,,,,
8a9ee6a5773d4a3b96248eb1124b7fe1.jpg,8.857,8,,8.43,8.29,8.43,8.43,8.14,8.29,8.29,8.43,,,,
89f5688e04a84c1a88a80552ce372174.jpg,7.214,7.71,,6.86,7.71,7.86,7.14,7,7.29,7.43,7,,,,
87fad626c93040938eeb47bbb26eab75.jpg,7.143,7.43,,6.57,7.14,7.43,6.86,6.86,7,6.86,7,,,,
87f716f4ea28467fbcaf8678930ff0b4.jpg,7.643,7.57,,7,6.71,7.43,6.86,6.86,7.43,7,6.71,,,,
87e14dcf97a5494d98e967fd86bff72d.jpg,7.929,7.43,,7.43,6.86,7.29,6.86,7.43,7.71,7.14,7,,,,
811dd7e7f6294c208aeaef97b3c08327.jpg,7.214,7.29,,6.86,7.14,7.29,7.29,7.29,7.29,7.14,6.86,,,,
8052279def034e39830a63f6b455e37d.jpg,7.714,7.43,,7.57,7.14,7.57,7.29,7.14,7.57,7.57,7,,,,
7f14afc5e41f4cb7925dcac11c776038.jpg,7.929,7.14,,6.57,6.57,7.43,7.57,7.14,7.86,7.57,6.43,,,,
7ecbec32ff6e4026a604a08dac05662c.jpg,7.643,7,,7.43,7,7.57,6.71,6.71,7.14,7.14,7,,,,
7e8aa096a7874450b1d02bd722638b00.jpg,6.643,7,,6.43,6.43,6,6.86,6,6.29,6.57,6.14,,,,
7ce702c6914249a79b7445f9fa20e54a.jpg,7.786,7.71,,7.14,7.29,7.71,6.86,7.14,7.29,7.14,7.14,,,,
7af29d82c214433285caef190e853e92.jpg,7.071,6.14,,6.43,6.71,6.86,5.86,6.29,6.14,7,6.86,,,,
7ac94cda3cbe487b9672ad8c9e47228c.jpg,5,5,,5,4.57,4.86,4.43,4.71,4.43,4.57,4.43,,,,
792f2f9ee3174566b319da0da3c57877.png,5.75,6.5,,5.67,5.67,6,6.17,6,5.83,5.83,6.17,,,,
76f2de561f914fab843709e67b811713.png,6.214,5.86,,6.14,6.29,6,5.43,6,6.29,6.14,6.14,,,,
76ad77d71b54404d959e53f6b5af9497.jpg,8.571,8.29,,8,8,7.86,8,8.29,8,8.14,8.29,,,,
7640e224c73040bd8aabb920c12dc7fa.jpg,7.143,6.86,,7.29,6.86,7,7.29,7.14,7.29,7.43,7,,,,
75dd91d7b14e4f39aa630987c427f1c1.jpg,7.357,6.71,,6.71,7,7,7.43,6.43,7,7,7,,,,
75d0b551b9da458f964ae1c202872e6f.jpg,7.5,7.71,,7.29,7.57,7.71,7.29,7.71,7.14,7.57,7.43,,,,
723b1697dbd84e3e8a7ff8558803268f.jpg,7.929,8,,7.71,7.57,7.71,7.43,7.57,7.71,7.57,7.57,,,,
6f499d272c3149b0a0253635dc7bfca5.jpg,7.071,6.29,,6.29,6.14,6.71,6.57,6.57,6.57,6.71,6.43,,,,
693d6264fe74492ca831cbcba24bbd71.jpg,7,7.14,,7,7,6.86,7,6.86,7.14,6.86,6.86,,,,
6895dd02a8254e58a2c6772d0c5f0590.jpg,7.571,7.14,,7.86,7.29,7.57,7.29,7.57,7.29,7.29,6.71,,,,
68258432b1c340b6a10206e5744eac21.jpg,7.571,8,,7.86,7.29,7.57,7.14,7.29,8.14,7.43,7.71,,,,
67193f5206ba4f68b84a789738db0fa8.jpg,7.071,6.71,,6.14,6.43,6.43,6.57,6.71,7.14,7.14,6.86,,,,
6100b38574bb47baa925020cb282e56e.jpg,7.214,7.43,,6.86,7.14,7.29,7.43,6.86,7,6.43,6.71,,,,
5fec63093fe54b09a93a62ed41d296ba.png,5.143,5.43,,4.71,4.71,5,5,4.86,5.29,5,5,,,,
5eaee11daad047ccb191e56c7b926e3d.jpg,6.429,6.71,,6.57,6.29,6,5.86,6.43,6.71,6.14,6.29,,,,
5e8fcb43ca80482cab9a6c4d2af9d8fa.jpg,6,6,,6,5.71,5.86,6.14,6.14,6.14,5.43,6.14,,,,
5a36414edc144415b322d3263db51c71.png,5.286,5.29,,5.57,5.43,5.29,4,5.29,4.43,5.43,5.86,,,,
59b20ef155dc4786a2e9dbdaae9bb65b.jpg,6.5,6.17,,6,6.5,6,5.83,6.33,6.33,6.33,6,,,,
5837b443985744868274adc4e4c8d869.jpg,7.571,8.14,,8.14,7.14,7.57,7.43,7.57,7.71,7.71,7.57,,,,
56c51e26d9b346519e28dc783e18fab0.jpg,7.929,7.57,,6.86,7,7.29,7.29,7.14,7.29,7.29,7.14,,,,
549b17caa8c54a2695ba01d6e888fa46.jpg,8.071,8.14,,8.29,8,8,8.14,8,8.29,7.71,7.86,,,,
546ed9b2f1c1475cb43d015ff92bcc63.jpg,7.429,6.71,,6.86,7.29,7,6.86,6.43,7.43,8,7.29,,,,
53c445d625294c858e49544917652421.jpg,7.857,8,,7.71,7.43,7.86,7.57,7.29,7.71,8,7.86,,,,
53bceee974a244738cd107bb644840cc.jpg,8.357,7.86,,8.14,7.71,7.43,7.57,7.71,8.43,8.29,8.14,,,,
49d6409dfa2f4abd8833389046833fbe.jpg,6.5,6.29,,6.29,6.43,6.43,5.86,6.71,6.86,6.29,6.29,,,,
49b9611a717f4cec8e2691677b8beaa5.jpg,7.786,6.86,,6.86,7.57,6.57,7.43,7.57,7.57,7.29,7.71,,,,
48f3e60a13074a1c944aa13681d15226.jpg,8.357,7.71,,7.43,7.86,7.86,7.43,8,8,8,7.71,,,,
47db04702b4a4b21948174b12a498edf.jpg,7.5,6.71,,6.57,7,7.43,7.29,6.71,6.86,7,7.71,,,,
46d1de25e84e4c6b931663e24e13c7b1.jpg,8.286,7.57,,8.14,8,7.71,7.71,7.71,7.86,8,7.86,,,,
439e03a571154523b7d0de1d44511156.png,4.643,4.71,,4.57,4.43,4.57,4.57,4.86,4.71,4.71,4.14,,,,
438e6b4ed9904eed9ae2b19f640c917e.jpg,7.643,6.86,,7,6.71,6.86,7.29,7.14,7.14,6.71,6.86,,,,
425a3a2ee5214e9da363ce14d5a87826.jpg,7.857,7.43,,7.43,7.14,7.71,7.86,7.29,7.29,8,7.43,,,,
3f90abbcb75e45bebb2186480fe3119a.jpg,7.786,7.86,,7.29,7.43,7.57,7.14,7.71,7.57,7.43,7.71,,,,
3ec23aa55dab41dcb4826c0a4024d9f7.jpg,8.071,8,,7.71,7.43,8,7.43,7.57,8,7.29,7.29,,,,
3d9a8e1c44f6450cbc65102b7eb805bd.jpg,7.333,7.67,,8,7.83,7.5,7.5,7.17,7.33,7.67,7.5,,,,
3d059f28a3bf48749f38d9806ed6caee.jpg,8.357,8.29,,8.43,7.86,8.29,8.57,8.43,8.57,8,8.14,,,,
3b8a9d673300482788043dc1a65d7384.png,5.786,5.14,,4.86,4.57,4.57,5.14,5.57,5.14,5,5.29,,,,
